datetime,Open,High,Low,close,Volume,quote_av,trades,tb_base_av,tb_quote_av
2019-06-14 23:00:00,86.2,86.84,85.95,86.5,1602.94035,138454.74245113917,16552,863.45278,74583.14062301414
2019-06-15 23:00:00,87.99,88.42,87.77,88.09,937.841041,82597.52590586043,10547,480.351892,42307.69437347169
2019-06-16 23:00:00,90.53,90.7,89.44,89.53,1293.404447,116475.539507694,15095,620.635585,55892.72064608671
2019-06-17 23:00:00,93.2,94.44,92.6,93.14,4529.906733,422848.88570290926,37910,2370.517028,221280.6179722989
2019-06-18 23:00:00,90.16,91.0,89.72,90.81,1163.274442,105189.88466015422,12946,655.749442,59298.5627604624
2019-06-19 23:00:00,92.46,93.04,92.33,92.55,1324.399724,122640.23488783491,12654,776.636537,71918.93912787935
2019-06-20 23:00:00,95.37,95.75,94.9,95.17,1168.204616,111332.09077799517,13114,586.936424,55938.51260695628
2019-06-21 23:00:00,99.04,101.75,98.94,101.6,6640.943894,666311.9798464263,46016,4734.414114,475023.8001581207
2019-06-22 23:00:00,105.15,107.87,105.06,107.29,3108.446146,330564.35428220226,29551,1649.518674,175418.780393505
2019-06-23 23:00:00,109.36,109.4,107.8,109.06,4866.759232,530021.7371396708,34704,2985.366951,325127.98468176543
2019-06-24 23:00:00,110.37,110.72,109.82,110.56,1009.942908,111469.65576148644,12045,586.078584,64689.11884334222
2019-06-25 23:00:00,117.15,118.5,116.75,118.21,3861.82527,454355.7014817779,37929,2064.844581,242938.0959212308
2019-06-26 23:00:00,126.19,132.17,126.17,130.94,8436.644932,1087204.700432073,59468,4307.507265,555098.4764738433
2019-06-27 23:00:00,112.83,115.66,111.14,113.3,7918.123617,896596.9108594179,53189,4078.654108,461843.0560195493
2019-06-28 23:00:00,123.73,124.8,123.07,124.01,3031.28482,375589.6920160953,27614,1725.311025,213776.39016044352
2019-06-29 23:00:00,120.7,120.89,118.27,119.03,2084.792717,249600.9194903496,24782,949.372202,113666.4420734238
2019-06-30 23:00:00,110.11,110.96,107.66,108.54,7909.214413,864624.8226782925,48878,3524.648041,385312.8757825472
2019-07-01 23:00:00,105.0,107.0,104.97,106.25,2691.8726,284817.6371126789,24950,1583.803313,167578.87375942917
2019-07-02 23:00:00,108.18,108.63,106.92,108.43,2176.7368,235177.9656269751,19964,1079.505094,116634.10040727854
2019-07-03 23:00:00,118.87,119.92,117.55,119.4,6737.502997,801321.3358606052,46178,2616.117361,311150.1643154464
2019-07-04 23:00:00,115.94,116.18,110.55,111.46,7979.223242,905893.5906347566,67318,3661.350955,415681.9242595651
2019-07-05 23:00:00,109.35,110.49,108.2,109.71,2092.597275,229008.5518989364,22485,1130.785034,123752.76815183564
2019-07-06 23:00:00,112.4,112.65,111.7,112.56,1345.98619,151197.0164796295,12816,662.956579,74473.93837720691
2019-07-07 23:00:00,113.69,114.38,113.54,114.06,774.787559,88268.61145673848,10367,421.26359,47995.56364276398
2019-07-08 23:00:00,122.72,123.38,122.06,122.38,2351.980959,288444.3704493996,22492,1126.650694,138174.40215691557
2019-07-09 23:00:00,125.51,126.14,125.0,125.43,1398.680642,175569.08188035147,14635,731.259569,91794.19205200416
2019-07-10 23:00:00,120.82,122.12,120.28,121.08,2410.944534,291909.81061782147,22563,1202.825969,145637.53282078452
2019-07-11 23:00:00,113.21,113.86,111.92,113.43,2967.379191,335624.5318172741,22042,1670.168841,188906.4168774717
2019-07-12 23:00:00,117.58,118.18,117.29,117.57,1020.719738,120097.8192153195,12224,535.641309,63026.31759459776
2019-07-13 23:00:00,112.61,113.94,112.11,113.56,1651.635522,186732.82473282408,16856,881.545322,99669.56912817652
2019-07-14 23:00:00,104.9,104.9,101.03,101.74,5814.999871,599775.399762369,45461,2440.974872,251771.9880606796
2019-07-15 23:00:00,109.19,111.0,108.04,108.39,4639.08381,506371.0043265549,38953,2422.987996,264479.5844650288
2019-07-16 23:00:00,94.77,95.45,93.5,94.39,5898.837761,557604.6331692692,40498,2857.443842,270110.54772879335
2019-07-17 23:00:00,97.09,97.18,95.53,96.68,2736.611742,264412.17613332527,27914,1411.910733,136421.5400309352
2019-07-18 23:00:00,105.72,107.88,105.7,106.27,3471.397137,369333.6341968872,29300,1796.981839,191189.5162972965
2019-07-19 23:00:00,104.65,105.5,104.65,105.04,792.670073,83203.60137899168,12288,473.955291,49751.41725298033
2019-07-20 23:00:00,109.71,110.69,106.57,107.4,5951.45653,646289.6511627515,46892,2878.016689,312536.7846631902
2019-07-21 23:00:00,105.52,106.4,105.28,105.89,822.231518,86974.6210752081,10487,473.730262,50112.83565788947
2019-07-22 23:00:00,103.0,103.75,102.96,103.4,645.605151,66680.95024208713,10005,338.490709,34963.2709941185
2019-07-23 23:00:00,100.31,100.34,98.22,98.65,3995.978406,397121.3312383552,30263,1612.803448,160283.77231158837
2019-07-24 23:00:00,97.61,98.48,97.52,97.63,1061.742335,103853.26742636404,12659,605.791054,59256.94761768146
2019-07-25 23:00:00,99.07,99.33,98.56,98.8,684.710009,67749.2205117784,9396,351.26452,34758.57878189317
2019-07-26 23:00:00,97.75,98.45,97.7,98.24,842.46724,82595.35117145367,9008,359.459851,35244.195307132475
2019-07-27 23:00:00,94.55,95.4,94.22,94.76,1138.542549,107863.37215207765,12584,635.201018,60179.839387041786
2019-07-28 23:00:00,94.97,95.5,94.45,95.41,3812.343242,362497.02345501306,24449,2624.442962,249546.89242387447
2019-07-29 23:00:00,95.32,95.43,94.5,95.08,1297.979114,123417.288091433,9989,633.625447,60250.19318867999
2019-07-30 23:00:00,95.62,95.95,95.56,95.74,472.150221,45196.95902568101,6242,264.683538,25339.14690908309
2019-07-31 23:00:00,100.0,100.92,99.91,100.8,1087.122202,109161.40662760376,14602,659.723535,66246.91726775232
2019-08-01 23:00:00,103.75,104.08,103.53,103.75,1606.083368,166681.528520162,12634,1112.342099,115441.97936050454
2019-08-02 23:00:00,105.17,105.45,104.94,105.24,968.900394,101932.5373634733,11298,506.549781,53293.7508273679
2019-08-03 23:00:00,108.2,108.26,107.75,108.17,488.787164,52841.4608286072,7269,199.97553,21622.007961978787
2019-08-04 23:00:00,109.44,109.8,109.01,109.29,2063.014804,225667.9430949361,13574,1424.809896,155858.0229551214
2019-08-05 23:00:00,118.11,118.5,117.6,118.29,1166.228118,137764.6412988789,17554,578.664119,68359.63175603942
2019-08-06 23:00:00,113.25,115.15,112.93,114.82,2669.594914,304433.38337191934,20836,1467.56498,167359.7079597768
2019-08-07 23:00:00,119.71,120.16,118.27,119.75,2220.17678,265257.1096584131,22755,1247.845073,149089.74282353156
2019-08-08 23:00:00,118.48,120.6,118.44,120.0,4879.915493,582566.6502171502,36354,3643.666694,434984.18811995
2019-08-09 23:00:00,118.45,119.01,118.43,118.8,725.661837,86121.21244787493,10271,395.76116,46971.44936310443
2019-08-10 23:00:00,113.23,113.68,113.08,113.09,597.22902,67654.34190084625,10287,329.83989,37366.92987517878
2019-08-11 23:00:00,115.14,116.0,114.41,115.5,1593.242551,183644.24897619765,15850,1021.192345,117709.25748873407
2019-08-12 23:00:00,114.18,114.27,113.8,113.96,358.849498,40933.396794225446,7398,193.382653,22061.483752337703
2019-08-13 23:00:00,109.01,109.43,108.8,108.93,614.999662,67064.86673611453,9606,283.968812,30969.34243474464
2019-08-14 23:00:00,102.41,102.54,99.28,100.5,4882.997796,494079.41362188297,38368,2070.335574,209486.97036881585
2019-08-15 23:00:00,103.95,104.6,102.4,102.94,2476.522934,256257.7874229368,27154,1203.055962,124488.67019662671
2019-08-16 23:00:00,103.9,104.34,102.77,103.31,1115.046988,115501.84495324604,14345,626.676677,64916.40458272848
2019-08-17 23:00:00,102.36,102.5,101.78,102.16,801.509857,81920.00039594495,10132,479.213085,48981.035671135134
2019-08-18 23:00:00,103.46,103.6,102.85,103.07,605.502075,62519.50743301316,8487,297.950511,30766.709871718685
2019-08-19 23:00:00,107.72,109.3,107.7,109.15,2474.5175,268413.6520192882,21560,1469.741641,159426.70447393248
2019-08-20 23:00:00,108.33,108.42,107.25,107.6,813.955117,87830.57852214864,10779,436.219651,47073.18766793321
2019-08-21 23:00:00,100.74,101.47,99.8,101.42,1471.713274,148440.92682804473,15941,665.949648,67172.21876398583
2019-08-22 23:00:00,101.59,101.69,100.91,101.0,694.550163,70360.33014961604,12367,357.51122,36219.57876965793
2019-08-23 23:00:00,103.67,104.05,103.51,103.89,639.997339,66425.09618680061,10022,369.923674,38396.43608281717
2019-08-24 23:00:00,101.7,101.9,101.04,101.34,993.905044,100880.88029530544,10481,557.020253,56539.516174799646
2019-08-25 23:00:00,100.62,101.79,100.58,101.43,1040.435265,105196.06570733724,12020,693.788251,70149.051142233
2019-08-26 23:00:00,103.39,104.12,103.33,103.72,1435.427738,148772.53700311566,14892,816.8995,84668.43210487066
2019-08-27 23:00:00,101.43,102.12,101.39,101.85,605.626896,61594.77055286147,8175,331.548807,33722.19153197599
2019-08-28 23:00:00,97.46,97.66,97.05,97.21,1083.330019,105461.27703652252,12341,682.926691,66484.14458542157
2019-08-29 23:00:00,94.81,95.17,94.47,94.98,786.798361,74638.09529382229,9636,373.783033,35460.68941375806
2019-08-30 23:00:00,95.94,96.38,95.55,95.84,711.206383,68230.33762684457,8588,394.798587,37877.5542752895
2019-08-31 23:00:00,96.15,96.22,95.76,95.87,487.835781,46837.505296382034,6455,221.514449,21270.400429423345
2019-09-01 23:00:00,97.75,97.95,97.08,97.25,3014.615495,293954.7559871896,13430,2477.136322,241546.1024660948
2019-09-02 23:00:00,103.57,103.8,102.58,103.4,1987.95033,205433.8238260519,18108,1101.578454,113838.88718108372
2019-09-03 23:00:00,106.92,106.94,104.68,106.15,4614.495321,489945.9491450413,36576,2153.400868,228641.058817103
2019-09-04 23:00:00,105.48,105.85,105.11,105.67,1559.364686,164559.25322803698,13329,641.439605,67694.0205935846
2019-09-05 23:00:00,105.73,106.08,105.55,105.64,1062.713745,112385.74309992784,10255,377.900255,39967.6975251842
2019-09-06 23:00:00,103.26,103.5,102.67,102.99,1466.423672,151197.38569313276,13334,818.448614,84389.41159266359
2019-09-07 23:00:00,104.75,104.81,104.5,104.56,451.319985,47237.87855838058,6899,250.666066,26238.552333838285
2019-09-08 23:00:00,103.78,104.08,103.64,103.81,606.176918,62942.54693447209,8262,314.341468,32642.23179691603
2019-09-09 23:00:00,103.33,103.71,103.02,103.03,927.374303,95776.93174845874,9556,379.955773,39243.94323530722
2019-09-10 23:00:00,100.89,101.29,100.41,100.98,1025.249737,103445.19784317876,10066,542.374156,54726.60517101673
2019-09-11 23:00:00,101.46,101.69,101.02,101.58,814.123712,82588.8124612977,9115,407.511997,41342.60371495996
2019-09-12 23:00:00,103.86,104.15,103.56,104.15,1018.836159,105893.71492117392,11583,561.229518,58334.26286870253
2019-09-13 23:00:00,102.82,103.69,102.58,103.42,2101.618902,216739.425636277,17284,1393.494557,143712.4783214808
2019-09-14 23:00:00,103.37,103.5,103.27,103.35,352.030332,36395.77260410402,5843,207.723551,21478.2768403994
2019-09-15 23:00:00,102.99,103.15,102.97,103.02,305.045639,31434.649872624883,4702,164.617998,16966.092360347724
2019-09-16 23:00:00,102.85,102.88,102.26,102.51,709.559078,72824.03824347688,9778,344.474093,35356.982196183104
2019-09-17 23:00:00,102.26,102.38,101.69,101.88,1077.21239,109938.42853782244,14545,500.511868,51084.10482946991
2019-09-18 23:00:00,101.75,101.84,101.52,101.57,590.915888,60083.06300358944,9315,297.894087,30291.753830995043
2019-09-19 23:00:00,102.1,102.57,102.04,102.44,1362.837304,139406.5759815207,9965,1028.027076,105159.61548572675
2019-09-20 23:00:00,101.37,101.87,101.32,101.68,717.45421,72871.15085361929,9873,350.427626,35595.20266603678
2019-09-21 23:00:00,99.8,100.17,99.76,99.86,505.150699,50468.76677750361,7420,203.394643,20323.804201574687
2019-09-22 23:00:00,100.42,100.76,100.19,100.29,579.345694,58178.45134793232,8692,298.805264,30008.742688116923
2019-09-23 23:00:00,97.16,97.4,96.74,97.02,1304.784976,126672.01438924592,13848,689.145547,66906.38245717906
2019-09-24 23:00:00,86.57,87.65,84.51,84.93,4969.376855,426942.9202248119,38177,2503.021654,215048.6870243387
2019-09-25 23:00:00,84.34,84.59,83.28,84.3,2417.564341,203387.81068522137,20710,1235.87987,103975.66959283254
2019-09-26 23:00:00,81.13,81.34,80.51,80.64,1668.570784,134999.2901445025,13647,733.732983,59366.50340018274
2019-09-27 23:00:00,81.72,81.95,81.36,81.78,1539.142016,125755.73210283904,13277,808.6809,66075.28173748379
2019-09-28 23:00:00,81.46,82.32,81.29,81.99,1796.684781,146910.7957554612,15391,921.798941,75375.37680190438
2019-09-29 23:00:00,80.74,80.96,80.38,80.44,639.993021,51606.76034818099,8481,320.142435,25817.161639510363
2019-09-30 23:00:00,82.19,82.95,82.18,82.89,959.147243,79184.77693016415,11017,605.96972,50028.851258594485
2019-10-01 23:00:00,83.27,83.65,82.65,82.92,883.403248,73434.96920114385,9660,451.504098,37534.37001317957
2019-10-02 23:00:00,82.67,83.74,82.66,83.6,2671.017893,222140.4783133826,19639,1606.414208,133602.2674867135
2019-10-03 23:00:00,81.98,82.8,81.95,82.24,2140.331518,176028.03118960938,18030,1305.751181,107390.95284661834
2019-10-04 23:00:00,81.68,81.69,81.32,81.37,450.694218,36742.74574509339,7773,244.096923,19901.81542834842
2019-10-05 23:00:00,81.21,81.33,81.02,81.26,634.710285,51546.66888320744,8151,374.306163,30400.158183835465
2019-10-06 23:00:00,78.46,78.77,78.0,78.54,1774.509176,139199.99812501742,14857,842.567781,66096.63670623601
2019-10-07 23:00:00,82.33,82.55,81.81,81.9,1359.33681,111670.40226601245,16159,696.827266,57246.81435752714
2019-10-08 23:00:00,81.92,82.06,81.59,81.68,952.923364,77966.64039504841,11462,530.981868,43445.88430497103
2019-10-09 23:00:00,85.56,85.98,85.55,85.61,1230.122644,105394.448206043,15200,681.307227,58374.9517484532
2019-10-10 23:00:00,85.61,85.68,85.3,85.58,740.032822,63308.252823701456,11474,376.643514,32223.161188215046
2019-10-11 23:00:00,83.14,83.22,82.12,82.58,2071.08834,171421.5903582752,19785,826.743149,68431.06191735786
2019-10-12 23:00:00,83.21,83.3,82.93,83.0,435.62198,36207.80206243918,7865,217.3439,18067.159632525567
2019-10-13 23:00:00,82.82,83.12,82.7,82.75,842.575841,69810.91559340061,10019,491.798303,40749.260881238566
2019-10-14 23:00:00,83.38,83.49,83.29,83.48,911.534843,76035.64766492626,11711,526.807512,43945.39060101549
2019-10-15 23:00:00,81.37,81.83,81.34,81.59,1035.13308,84399.31427566412,15135,532.715271,43436.78350835845
2019-10-16 23:00:00,80.05,80.23,79.91,79.92,970.113131,77638.24980743667,13320,486.620765,38946.301942684906
2019-10-17 23:00:00,80.54,80.77,80.44,80.7,735.964964,59332.13016973755,12164,416.386685,33570.07218818408
2019-10-18 23:00:00,79.56,79.73,79.4,79.47,669.907523,53288.45755570585,10867,340.797574,27111.03424564007
2019-10-19 23:00:00,79.38,79.55,79.26,79.48,542.45095,43083.57014690952,11541,302.273445,24009.493908429944
2019-10-20 23:00:00,81.99,82.26,81.65,82.23,847.275583,69509.38330963306,12318,461.083638,37828.56942524714
2019-10-21 23:00:00,81.81,82.14,81.77,81.97,864.622445,70835.63577056867,12626,556.438993,45588.6523505946
2019-10-22 23:00:00,80.75,80.79,80.0,80.2,3036.397392,244236.6323405073,25485,1295.43329,104202.19238325884
2019-10-23 23:00:00,74.17,74.76,74.05,74.67,1634.306964,121614.30872431536,21812,849.527527,63218.0029440844
2019-10-24 23:00:00,74.53,74.66,74.04,74.12,1163.908925,86523.67971421138,12692,561.992353,41779.80104673741
2019-10-25 23:00:00,85.92,86.68,85.9,86.55,2261.737505,195106.6240267489,24998,1151.603934,99344.12942609822
2019-10-26 23:00:00,91.49,92.9,91.13,92.3,2267.026598,208468.1902986912,21908,1394.151653,128203.29730695288
2019-10-27 23:00:00,95.61,95.81,94.2,95.3,3438.593059,327463.08763869083,27638,1631.228346,155347.16280615187
2019-10-28 23:00:00,94.34,94.83,91.6,92.05,7254.369372,676156.992465333,45810,3236.318196,301649.6389072113
2019-10-29 23:00:00,94.39,94.5,93.9,94.08,1228.380657,115735.83574821072,14451,613.111868,57768.66650770848
2019-10-30 23:00:00,92.15,92.23,91.47,91.55,1604.35396,147364.67411932608,15335,797.121558,73220.2920336494
2019-10-31 23:00:00,91.24,91.57,91.05,91.41,1088.614566,99412.69644638729,13793,573.676934,52390.55543739242
2019-11-01 23:00:00,91.91,92.47,91.85,92.32,1374.777875,126669.6333264424,16849,774.530225,71365.8739325055
2019-11-02 23:00:00,92.88,92.98,92.77,92.89,531.356023,49357.52032828558,8050,245.373022,22795.134304645147
2019-11-03 23:00:00,92.05,92.36,91.83,91.95,1003.764647,92398.40693643512,12617,527.370629,48547.63360088599
2019-11-04 23:00:00,93.64,94.19,93.56,93.93,2084.788023,195621.8349737576,20878,980.440406,92000.11212467033
2019-11-05 23:00:00,93.15,93.44,92.89,93.09,1588.160786,147930.82566241416,18317,831.312963,77435.69699523841
2019-11-06 23:00:00,93.38,93.63,93.35,93.39,942.348801,88056.86292080503,13599,477.775421,44647.56039097129
2019-11-07 23:00:00,92.27,92.38,92.02,92.16,791.468288,72982.95478739137,11304,388.194586,35798.58773972592
2019-11-08 23:00:00,88.02,88.34,87.69,87.74,1163.281027,102309.37420666554,15689,629.904808,55401.49833072471
2019-11-09 23:00:00,87.96,88.31,87.9,88.09,750.084033,66060.9802537519,9414,379.788548,33450.6975448618
2019-11-10 23:00:00,90.82,91.0,90.28,90.39,1436.04488,130142.96558323911,19008,790.848575,71673.45776882814
2019-11-11 23:00:00,87.24,87.43,87.0,87.33,1194.125601,104191.34606052827,14267,702.998127,61340.66917953203
2019-11-12 23:00:00,87.77,88.23,87.68,88.22,1066.778396,93855.1560869628,13875,619.440635,54500.22727512969
2019-11-13 23:00:00,87.67,87.95,87.63,87.77,1096.415742,96221.03322908598,14448,577.455734,50679.37470817343
2019-11-14 23:00:00,86.64,86.85,86.45,86.47,815.657185,70640.35108460506,10421,403.274655,34927.96873146985
2019-11-15 23:00:00,85.22,85.33,84.52,84.72,1053.326126,89478.61382251327,13156,522.478331,44385.959925778814
2019-11-16 23:00:00,84.78,84.91,84.71,84.91,393.51864,33386.054086307005,5882,231.452116,19638.104542909645
2019-11-17 23:00:00,85.45,85.47,84.55,85.02,1436.917779,122323.96353576236,14027,760.430515,64737.005142397815
2019-11-18 23:00:00,82.1,82.2,81.85,81.87,633.800667,51979.59220618118,9494,330.186788,27081.415767017286
2019-11-19 23:00:00,81.4,81.54,81.14,81.34,669.285474,54453.22580940481,9350,375.218959,30529.69107098244
2019-11-20 23:00:00,80.92,81.0,80.77,80.98,712.030175,57618.90393110999,8175,330.692671,26762.478020098777
2019-11-21 23:00:00,76.24,76.4,76.01,76.28,966.176811,73658.06631583167,11756,537.597043,40986.27872213521
2019-11-22 23:00:00,72.44,72.98,71.56,72.68,2528.663685,183120.0273459744,20578,1355.334304,98151.8832520352
2019-11-23 23:00:00,72.96,73.19,72.93,73.11,1318.019021,96283.58335263324,11713,668.911881,48866.97567859367
2019-11-24 23:00:00,70.3,70.37,68.61,69.03,5361.207867,373023.6116576218,30202,2427.125342,168877.1056418262
2019-11-25 23:00:00,71.96,71.98,70.9,71.09,2326.915762,166341.30918698703,18518,1280.561634,91543.5108089303
2019-11-26 23:00:00,71.38,71.79,71.22,71.56,2106.479094,150589.7296227133,12838,1074.812869,76838.8667958505
2019-11-27 23:00:00,75.2,75.43,74.85,75.08,1138.594829,85560.33239795192,11711,572.410059,43015.93567406364
2019-11-28 23:00:00,73.88,74.43,73.6,74.19,3038.983171,224965.295446694,17658,1523.627602,112790.66796950306
2019-11-29 23:00:00,77.3,77.51,77.15,77.4,1184.418687,91605.7437406967,11876,553.226017,42789.86970560242
2019-11-30 23:00:00,75.36,75.59,75.33,75.42,952.017759,71807.84977846655,7655,585.544605,44167.32831378009
2019-12-01 23:00:00,73.8,74.37,73.78,73.91,1736.600741,128448.78469949604,14085,932.455141,68971.35328495796
2019-12-02 23:00:00,73.26,73.37,72.94,72.94,1039.041088,75987.29561003116,8995,559.268979,40902.22398495679
2019-12-03 23:00:00,73.04,73.16,72.84,72.93,651.477287,47557.28601469463,7060,347.729466,25385.65575648962
2019-12-04 23:00:00,72.16,72.58,71.72,71.94,1796.462058,129529.33461666308,13671,877.007165,63236.21940964522
2019-12-05 23:00:00,73.95,74.47,73.67,73.89,1849.212085,136836.53602953194,14830,976.761683,72279.38528362325
2019-12-06 23:00:00,75.07,75.5,74.6,75.27,2373.136714,178248.80517412277,17847,1323.212807,99389.57288668257
2019-12-07 23:00:00,75.2,75.23,74.84,74.88,801.272647,60129.20737683767,8691,403.184391,30257.67992372017
2019-12-08 23:00:00,75.38,75.52,75.06,75.1,965.186856,72648.93511627753,8672,523.710346,39421.03017551325
2019-12-09 23:00:00,73.33,73.6,73.23,73.39,921.477446,67627.27372767874,10775,448.786642,32938.35512534648
2019-12-10 23:00:00,72.38,72.57,72.23,72.24,815.116603,58983.72395490482,9264,428.028324,30974.83810171487
2019-12-11 23:00:00,72.04,72.1,71.95,72.1,600.583326,43274.25203372163,7531,321.465768,23164.47268977991
2019-12-12 23:00:00,72.0,72.12,71.92,71.98,751.738891,54132.24294525306,8564,362.297691,26090.69292519745
2019-12-13 23:00:00,72.43,72.59,72.39,72.58,499.89058,36245.41671930886,6672,219.90822,15946.849610096826
2019-12-14 23:00:00,70.9,70.9,70.64,70.64,589.929935,41752.13763158693,7580,301.427511,21335.183933018827
2019-12-15 23:00:00,71.19,71.29,70.97,71.19,663.958325,47251.67094619733,7791,392.223431,27914.672584659013
2019-12-16 23:00:00,68.94,69.13,68.77,68.92,1357.258847,93570.6803406406,13705,666.307075,45937.58064511
2019-12-17 23:00:00,65.88,66.39,65.6,66.24,2053.889098,135612.38585633936,22698,963.257771,63602.8911015037
2019-12-18 23:00:00,74.23,74.38,72.22,72.78,6347.297144,465892.6839169913,54374,3216.748911,236111.7240191929
2019-12-19 23:00:00,71.58,71.66,71.37,71.5,820.135459,58665.72050918568,9791,485.895435,34758.40572404989
2019-12-20 23:00:00,71.83,71.89,71.66,71.88,644.071941,46256.63896527584,7859,342.863511,24625.81284199417
2019-12-21 23:00:00,71.4,71.4,71.22,71.33,652.190105,46528.01169087276,7924,373.673882,26659.858721066503
2019-12-22 23:00:00,74.01,75.18,74.0,75.01,3697.212764,275635.7616869252,31144,2233.331334,166501.49147710938
2019-12-23 23:00:00,72.97,73.48,72.93,73.17,1461.695201,106907.53944814407,12547,725.787086,53085.487527015786
2019-12-24 23:00:00,72.39,72.74,72.09,72.56,717.97951,52017.57607720305,9675,399.849702,28970.69377664076
2019-12-25 23:00:00,72.13,72.17,71.88,72.05,523.415093,37720.53011883392,7152,276.389284,19920.022153508417
2019-12-26 23:00:00,71.99,72.15,71.85,72.02,714.576458,51454.89473221808,8940,376.838847,27136.94071839455
2019-12-27 23:00:00,72.41,72.56,72.3,72.55,617.259709,44727.20574181042,6551,389.607675,28232.6661350596
2019-12-28 23:00:00,73.26,73.35,73.06,73.16,594.411886,43518.15739787687,7323,305.594296,22374.98616585052
2019-12-29 23:00:00,73.98,74.15,73.84,73.88,706.032762,52224.32400683685,8269,362.770187,26835.43614843935
2019-12-30 23:00:00,72.77,72.85,72.39,72.46,759.558614,55162.339497960085,8595,279.615485,20309.146013930924
2019-12-31 23:00:00,72.0,72.06,71.86,71.95,526.978397,37929.59055834542,6664,229.075678,16489.89522237227
2020-01-01 23:00:00,71.98,72.04,71.75,72.01,816.25016,58727.6988110327,7637,333.691254,24010.598836759826
2020-01-02 23:00:00,69.75,69.75,69.5,69.66,746.067591,51976.4748059084,8670,415.406482,28941.769387194097
2020-01-03 23:00:00,73.01,73.46,72.92,73.45,1717.856338,125767.13737922096,14447,1070.194204,78352.08859722347
2020-01-04 23:00:00,73.5,73.63,73.29,73.54,533.793108,39231.8173938383,7366,279.927101,20575.35302601659
2020-01-05 23:00:00,73.56,73.63,73.21,73.59,1393.41772,102414.77700142204,12322,641.475976,47149.810902210775
2020-01-06 23:00:00,77.13,77.95,76.91,77.58,5071.272207,392473.5609873355,35446,2987.254897,231189.84399290345
2020-01-07 23:00:00,80.5,82.08,80.21,81.45,3988.395044,323295.03661121934,37209,2140.753048,173529.02983404876
2020-01-08 23:00:00,80.76,81.25,80.23,80.56,2656.309243,214374.2150476688,26302,1509.888878,121855.49154603336
2020-01-09 23:00:00,78.11,78.35,77.9,78.18,1390.912749,108682.06536346686,14924,651.838497,50934.928345741406
2020-01-10 23:00:00,80.9,81.99,80.65,81.97,2434.200597,198089.9686494236,24000,1433.176874,116630.5007712704
2020-01-11 23:00:00,80.82,80.82,80.03,80.2,3027.109943,243595.62163723263,20605,1700.58872,136850.43190498563
2020-01-12 23:00:00,81.6,81.85,81.34,81.85,1392.712385,113733.23136949287,13221,745.902284,60914.599903328446
2020-01-13 23:00:00,81.17,81.38,81.02,81.1,779.185666,63247.51049139117,8835,372.713935,30255.790068990696
2020-01-14 23:00:00,87.36,88.8,87.22,88.1,4723.132279,415021.994234492,44320,2402.030998,211068.8061977658
2020-01-15 23:00:00,88.62,88.76,87.91,88.21,2069.293133,182878.8533419321,22888,839.428418,74189.17022384937
2020-01-16 23:00:00,87.2,87.48,87.12,87.2,865.06047,75481.733700725,13496,456.816723,39862.067724264816
2020-01-17 23:00:00,89.39,89.62,89.05,89.13,1842.755667,164557.95153156953,19274,937.687948,83737.66054421192
2020-01-18 23:00:00,89.54,89.6,89.12,89.16,1485.745945,132763.75152303625,20271,782.103782,69889.59042547412
2020-01-19 23:00:00,86.43,87.23,86.2,87.02,1808.990661,156881.1051965474,17918,931.590091,80792.3944950226
2020-01-20 23:00:00,86.55,86.83,86.16,86.42,2175.207295,188138.4056293842,18488,900.92155,77925.19568742278
2020-01-21 23:00:00,87.29,87.65,87.27,87.36,992.106271,86705.13245623717,11600,489.592299,42790.1343894207
2020-01-22 23:00:00,86.57,86.86,86.5,86.82,762.609502,66114.38597689586,9255,497.626448,43143.20161689485
2020-01-23 23:00:00,84.03,84.28,83.54,84.04,1363.68039,114519.06848950764,15336,706.430339,59326.58731207798
2020-01-24 23:00:00,84.65,84.74,84.13,84.39,1002.223232,84671.67157155987,11132,429.871417,36319.601898779714
2020-01-25 23:00:00,83.59,83.87,83.4,83.4,803.229595,67127.09462981968,9077,410.936742,34344.63657442088
2020-01-26 23:00:00,85.76,86.18,85.66,86.15,1197.501387,102915.30911553066,12061,651.695087,56009.74420532786
2020-01-27 23:00:00,89.04,89.54,88.9,89.07,1678.821718,149653.3797788137,18984,825.870161,73621.91036739748
2020-01-28 23:00:00,91.33,94.0,91.15,93.74,7750.054865,717318.5072597287,58869,4457.839188,412604.2772379794
2020-01-29 23:00:00,93.42,93.63,92.89,93.01,1385.325466,129168.62260866712,16160,623.324333,58121.71904592692
2020-01-30 23:00:00,95.64,95.77,94.67,95.13,2114.342654,201505.5246737197,20351,1099.663084,104804.68756796495
2020-01-31 23:00:00,94.02,94.2,93.27,93.53,1134.827829,106398.61197788344,13625,536.528215,50306.01140865826
2020-02-01 23:00:00,93.79,94.1,93.77,93.85,966.133391,90701.63562960336,14023,551.836891,51809.04988437511
2020-02-02 23:00:00,93.8,94.17,93.22,93.31,2730.524935,255653.73331631697,23640,1149.264265,107606.08621081868
2020-02-03 23:00:00,92.74,93.2,92.51,92.92,1559.236475,144769.3351344691,14728,1015.207689,94259.89561933474
2020-02-04 23:00:00,92.02,92.2,91.79,91.97,1168.092653,107462.44189612428,16882,766.127706,70483.9659923268
2020-02-05 23:00:00,96.35,96.71,95.65,96.12,2122.245789,204180.90516288867,20937,1145.667615,110226.699046612
